Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
422,2015-03-28,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
423,2015-03-29,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
424,2015-03-30,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True
425,2015-03-31,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True
426,2015-04-01,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True
427,2015-04-02,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
428,2015-04-03,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
429,2015-04-04,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
430,2015-04-05,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
431,2015-04-06,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
432,2015-04-07,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
433,2015-04-08,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
434,2015-04-09,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True
435,2015-04-10,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True
436,2015-04-11,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True
437,2015-04-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
438,2015-04-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
439,2015-04-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
440,2015-04-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
441,2015-04-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
442,2015-04-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
443,2015-04-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,2015-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,2015-04-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446,2015-04-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,2015-04-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,2015-04-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,2015-04-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,2015-04-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,2015-04-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,2015-04-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,2015-04-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,2015-04-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,2015-04-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,2015-05-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,2015-05-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,2015-05-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,2015-05-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,2015-05-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,2015-05-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,2015-05-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463,2015-05-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,2015-05-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,2015-05-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
466,2015-05-11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
467,2015-05-12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
468,2015-05-13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
469,2015-05-14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
470,2015-05-15,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
471,2015-05-16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
472,2015-05-17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
473,2015-05-18,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
474,2015-05-19,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
475,2015-05-20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
476,2015-05-21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
477,2015-05-22,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
478,2015-05-23,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
479,2015-05-24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
480,2015-05-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
481,2015-05-26,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False
482,2015-05-27,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
483,2015-05-28,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
484,2015-05-29,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,2015-05-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,2015-05-31,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
487,2015-06-01,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
488,2015-06-02,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,2015-06-03,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,2015-06-04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
491,2015-06-05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,2015-06-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
493,2015-06-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
494,2015-06-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495,2015-06-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,2015-06-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
497,2015-06-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,2015-06-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,2015-06-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
500,2015-06-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
501,2015-06-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
502,2015-06-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,2015-06-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,2015-06-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,2015-06-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,2015-06-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
507,2015-06-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
508,2015-06-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,2015-06-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
510,2015-06-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
511,2015-06-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
512,2015-06-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
513,2015-06-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514,2015-06-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515,2015-06-29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
516,2015-06-30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
517,2015-07-01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
518,2015-07-02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
519,2015-07-03,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,2015-07-04,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
521,2015-07-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
522,2015-07-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
523,2015-07-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
524,2015-07-08,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
525,2015-07-09,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
526,2015-07-10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
527,2015-07-11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
528,2015-07-12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
529,2015-07-13,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
530,2015-07-14,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
531,2015-07-15,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True
532,2015-07-16,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True
533,2015-07-17,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True
534,2015-07-18,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True
535,2015-07-19,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True
536,2015-07-20,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True
537,2015-07-21,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True
538,2015-07-22,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True
539,2015-07-23,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
540,2015-07-24,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
541,2015-07-25,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
542,2015-07-26,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
543,2015-07-27,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
544,2015-07-28,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
545,2015-07-29,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
546,2015-07-30,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
547,2015-07-31,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
548,2015-08-01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
549,2015-08-02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
550,2015-08-03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
551,2015-08-04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
552,2015-08-05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
553,2015-08-06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
554,2015-08-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
555,2015-08-08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
556,2015-08-09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
557,2015-08-10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
558,2015-08-11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
559,2015-08-12,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
560,2015-08-13,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
561,2015-08-14,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
562,2015-08-15,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
563,2015-08-16,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
564,2015-08-17,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
565,2015-08-18,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
566,2015-08-19,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
567,2015-08-20,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
568,2015-08-21,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
569,2015-08-22,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
570,2015-08-23,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
571,2015-08-24,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
572,2015-08-25,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
573,2015-08-26,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False
574,2015-08-27,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False
575,2015-08-28,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False
576,2015-08-29,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False
577,2015-08-30,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False
578,2015-08-31,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False
579,2015-09-01,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False
580,2015-09-02,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False
581,2015-09-03,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
582,2015-09-04,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
583,2015-09-05,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
584,2015-09-06,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,2015-09-07,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,2015-09-08,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,2015-09-09,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,2015-09-10,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
589,2015-09-11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,2015-09-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,2015-09-13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,2015-09-14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,2015-09-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,2015-09-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,2015-09-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,2015-09-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,2015-09-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,2015-09-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,2015-09-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,2015-09-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,2015-09-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,2015-09-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,2015-09-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,2015-09-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,2015-09-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606,2015-09-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
607,2015-09-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
608,2015-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,2015-10-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,2015-10-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,2015-10-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,2015-10-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,2015-10-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
614,2015-10-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
615,2015-10-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
616,2015-10-08,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
617,2015-10-09,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
618,2015-10-10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
619,2015-10-11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
620,2015-10-12,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
621,2015-10-13,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
622,2015-10-14,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
623,2015-10-15,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
624,2015-10-16,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
625,2015-10-17,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
626,2015-10-18,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
627,2015-10-19,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
628,2015-10-20,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
629,2015-10-21,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
630,2015-10-22,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
631,2015-10-23,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
632,2015-10-24,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False
633,2015-10-25,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False
634,2015-10-26,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
635,2015-10-27,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
636,2015-10-28,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
637,2015-10-29,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
638,2015-10-30,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
639,2015-10-31,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
640,2015-11-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
641,2015-11-02,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
642,2015-11-03,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643,2015-11-04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,2015-11-05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
645,2015-11-06,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646,2015-11-07,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647,2015-11-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
648,2015-11-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
649,2015-11-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650,2015-11-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,2015-11-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
652,2015-11-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653,2015-11-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
654,2015-11-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
655,2015-11-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
656,2015-11-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
657,2015-11-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
658,2015-11-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,2015-11-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2015-11-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,2015-11-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
662,2015-11-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
663,2015-11-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
664,2015-11-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
665,2015-11-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,2015-11-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667,2015-11-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
668,2015-11-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
669,2015-11-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
670,2015-12-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671,2015-12-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
672,2015-12-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
673,2015-12-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
674,2015-12-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
675,2015-12-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
676,2015-12-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
677,2015-12-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
678,2015-12-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
679,2015-12-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
680,2015-12-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
681,2015-12-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
682,2015-12-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
683,2015-12-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
684,2015-12-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
685,2015-12-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
686,2015-12-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
687,2015-12-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
688,2015-12-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
689,2015-12-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
690,2015-12-21,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False
691,2015-12-22,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False
692,2015-12-23,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
693,2015-12-24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
694,2015-12-25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
695,2015-12-26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
696,2015-12-27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
697,2015-12-28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
698,2015-12-29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
699,2015-12-30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
700,2015-12-31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
701,2016-01-01,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False
702,2016-01-02,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False
703,2016-01-03,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False
704,2016-01-04,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False
705,2016-01-05,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False
706,2016-01-06,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False
707,2016-01-07,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
708,2016-01-08,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
709,2016-01-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
710,2016-01-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
711,2016-01-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
712,2016-01-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
713,2016-01-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
714,2016-01-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715,2016-01-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
716,2016-01-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
717,2016-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
718,2016-01-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
719,2016-01-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720,2016-01-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721,2016-01-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722,2016-01-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
723,2016-01-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
724,2016-01-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725,2016-01-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,2016-01-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727,2016-01-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
728,2016-01-28,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
729,2016-01-29,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
730,2016-01-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731,2016-01-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732,2016-02-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
733,2016-02-02,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
734,2016-02-03,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
735,2016-02-04,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
736,2016-02-05,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
737,2016-02-06,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
738,2016-02-07,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
739,2016-02-08,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False
740,2016-02-09,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False
741,2016-02-10,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False
742,2016-02-11,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
743,2016-02-12,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
744,2016-02-13,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
745,2016-02-14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
746,2016-02-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
747,2016-02-16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
748,2016-02-17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
749,2016-02-18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
750,2016-02-19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
751,2016-02-20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
752,2016-02-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
753,2016-02-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
754,2016-02-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
755,2016-02-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
756,2016-02-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
757,2016-02-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
758,2016-02-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
759,2016-02-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,2016-02-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,2016-03-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
