,date,diesel_mean,e5_mean,e10_mean
2046,2020-01-14,1.311,1.42,1.386
2047,2020-01-15,1.309,1.416,1.382
2048,2020-01-16,1.301,1.419,1.385
2049,2020-01-17,1.291,1.42,1.38
2050,2020-01-18,1.282,1.417,1.372
2051,2020-01-19,1.279,1.415,1.38
2052,2020-01-20,1.279,1.417,1.375
2053,2020-01-21,1.28,1.424,1.377
2054,2020-01-22,1.277,1.434,1.385
2055,2020-01-23,1.271,1.434,1.382
2056,2020-01-24,1.261,1.416,1.362
2057,2020-01-25,1.26,1.406,1.352
2058,2020-01-26,1.257,1.403,1.36
2059,2020-01-27,1.263,1.396,1.348
2060,2020-01-28,1.249,1.391,1.337
2061,2020-01-29,1.245,1.391,1.336
2062,2020-01-30,1.245,1.397,1.342
2063,2020-01-31,1.247,1.391,1.335
2064,2020-02-01,1.242,1.391,1.332
2065,2020-02-02,1.236,1.388,1.341
2066,2020-02-03,1.243,1.393,1.339
2067,2020-02-04,1.236,1.389,1.341
2068,2020-02-05,1.231,1.389,1.329
2069,2020-02-06,1.231,1.39,1.343
2070,2020-02-07,1.236,1.392,1.338
2071,2020-02-08,1.233,1.39,1.329
2072,2020-02-09,1.23,1.387,1.338
2073,2020-02-10,1.235,1.389,1.334
2074,2020-02-11,1.233,1.389,1.341
2075,2020-02-12,1.228,1.39,1.341
2076,2020-02-13,1.231,1.393,1.344
2077,2020-02-14,1.238,1.396,1.346
2078,2020-02-15,1.229,1.395,1.339
2079,2020-02-16,1.231,1.398,1.345
2080,2020-02-17,1.235,1.401,1.337
2081,2020-02-18,1.234,1.401,1.333
2082,2020-02-19,1.236,1.41,1.34
2083,2020-02-20,1.236,1.413,1.355
2084,2020-02-21,1.23,1.418,1.353
2085,2020-02-22,1.228,1.419,1.348
2086,2020-02-23,1.225,1.419,1.36
2087,2020-02-24,1.239,1.415,1.357
2088,2020-02-25,1.223,1.409,1.339
2089,2020-02-26,1.214,1.402,1.332
2090,2020-02-27,1.201,1.387,1.318
2091,2020-02-28,1.193,1.376,1.319
2092,2020-02-29,1.19,1.378,1.31
2093,2020-03-01,1.188,1.368,1.315
2094,2020-03-02,1.201,1.385,1.317
2095,2020-03-03,1.193,1.374,1.305
2096,2020-03-04,1.187,1.364,1.296
2097,2020-03-05,1.19,1.369,1.3
2098,2020-03-06,1.19,1.372,1.315
2099,2020-03-07,1.178,1.36,1.303
2100,2020-03-08,1.172,1.359,1.302
2101,2020-03-09,1.172,1.355,1.299
2102,2020-03-10,1.163,1.341,1.279
2103,2020-03-11,1.164,1.336,1.268
2104,2020-03-12,1.156,1.329,1.273
2105,2020-03-13,1.139,1.319,1.263
2106,2020-03-14,1.113,1.286,1.231
2107,2020-03-15,1.118,1.286,1.23
2108,2020-03-16,1.125,1.29,1.224
2109,2020-03-17,1.113,1.28,1.225
2110,2020-03-18,1.114,1.275,1.21
2111,2020-03-19,1.112,1.271,1.216
2112,2020-03-20,1.114,1.269,1.213
2113,2020-03-21,1.106,1.249,1.194
2114,2020-03-22,1.109,1.252,1.196
2115,2020-03-23,1.113,1.255,1.19
2116,2020-03-24,1.111,1.255,1.2
2117,2020-03-25,1.121,1.262,1.207
2118,2020-03-26,1.11,1.256,1.201
2119,2020-03-27,1.118,1.258,1.193
2120,2020-03-28,1.117,1.257,1.202
2121,2020-03-29,1.112,1.243,1.188
2122,2020-03-30,1.118,1.262,1.207
2123,2020-03-31,1.12,1.256,1.202
2124,2020-04-01,1.12,1.258,1.198
2125,2020-04-02,1.119,1.262,1.197
2126,2020-04-03,1.119,1.257,1.192
2127,2020-04-04,1.116,1.253,1.199
2128,2020-04-05,1.108,1.221,1.167
2129,2020-04-06,1.12,1.253,1.192
2130,2020-04-07,1.115,1.235,1.17
2131,2020-04-08,1.107,1.232,1.168
2132,2020-04-09,1.105,1.228,1.174
2133,2020-04-10,1.105,1.226,1.171
2134,2020-04-11,1.102,1.222,1.168
2135,2020-04-12,1.098,1.211,1.156
2136,2020-04-13,1.101,1.221,1.166
2137,2020-04-14,1.097,1.219,1.178
2138,2020-04-15,1.1,1.214,1.161
2139,2020-04-16,1.096,1.205,1.152
2140,2020-04-17,1.091,1.203,1.15
2141,2020-04-18,1.082,1.197,1.143
2142,2020-04-19,1.075,1.191,1.137
2143,2020-04-20,1.08,1.2,1.14
2144,2020-04-21,1.074,1.191,1.138
2145,2020-04-22,1.066,1.184,1.131
2146,2020-04-23,1.054,1.173,1.12
2147,2020-04-24,1.041,1.169,1.115
2148,2020-04-25,1.043,1.173,1.11
2149,2020-04-26,1.042,1.17,1.116
2150,2020-04-27,1.041,1.172,1.11
2151,2020-04-28,1.039,1.169,1.106
2152,2020-04-29,1.04,1.169,1.116
2153,2020-04-30,1.038,1.165,1.111
2154,2020-05-01,1.045,1.172,1.118
2155,2020-05-02,1.038,1.169,1.115
2156,2020-05-03,1.035,1.167,1.113
2157,2020-05-04,1.039,1.171,1.117
2158,2020-05-05,1.03,1.162,1.104
2159,2020-05-06,1.031,1.167,1.113
2160,2020-05-07,1.032,1.176,1.112
2161,2020-05-08,1.033,1.184,1.13
2162,2020-05-09,1.03,1.19,1.136
2163,2020-05-10,1.027,1.187,1.133
2164,2020-05-11,1.033,1.192,1.128
2165,2020-05-12,1.042,1.201,1.137
2166,2020-05-13,1.04,1.203,1.139
2167,2020-05-14,1.066,1.226,1.172
2168,2020-05-15,1.049,1.201,1.142
2169,2020-05-16,1.037,1.187,1.133
2170,2020-05-17,1.036,1.186,1.131
2171,2020-05-18,1.038,1.189,1.125
2172,2020-05-19,1.045,1.203,1.138
2173,2020-05-20,1.046,1.214,1.149
2174,2020-05-21,1.049,1.223,1.168
2175,2020-05-22,1.047,1.226,1.162
2176,2020-05-23,1.048,1.229,1.174
2177,2020-05-24,1.048,1.228,1.172
2178,2020-05-25,1.05,1.232,1.17
2179,2020-05-26,1.053,1.233,1.178
2180,2020-05-27,1.056,1.236,1.181
2181,2020-05-28,1.05,1.231,1.171
2182,2020-05-29,1.05,1.23,1.166
2183,2020-05-30,1.048,1.231,1.166
2184,2020-05-31,1.046,1.227,1.171
2185,2020-06-01,1.042,1.222,1.166
2186,2020-06-02,1.042,1.225,1.167
2187,2020-06-03,1.059,1.236,1.17
2188,2020-06-04,1.066,1.243,1.187
2189,2020-06-05,1.064,1.245,1.189
2190,2020-06-06,1.061,1.25,1.194
2191,2020-06-07,1.06,1.252,1.196
2192,2020-06-08,1.06,1.25,1.184
2193,2020-06-09,1.063,1.255,1.199
2194,2020-06-10,1.073,1.26,1.205
2195,2020-06-11,1.077,1.267,1.211
2196,2020-06-12,1.067,1.257,1.216
2197,2020-06-13,1.073,1.266,1.224
2198,2020-06-14,1.072,1.263,1.221
2199,2020-06-15,1.081,1.268,1.208
2200,2020-06-16,1.077,1.267,1.226
2201,2020-06-17,1.079,1.275,1.223
2202,2020-06-18,1.09,1.283,1.242
2203,2020-06-19,1.092,1.286,1.243
2204,2020-06-20,1.093,1.292,1.248
2205,2020-06-21,1.09,1.29,1.245
2206,2020-06-22,1.098,1.296,1.251
2207,2020-06-23,1.096,1.299,1.242
2208,2020-06-24,1.089,1.297,1.251
2209,2020-06-25,1.087,1.298,1.251
2210,2020-06-26,1.077,1.29,1.242
2211,2020-06-27,1.086,1.296,1.247
2212,2020-06-28,1.088,1.297,1.248
2213,2020-06-29,1.087,1.297,1.248
2214,2020-06-30,1.088,1.3,1.239
2215,2020-07-01,1.079,1.288,1.237
2216,2020-07-02,1.084,1.285,1.234
2217,2020-07-03,1.08,1.282,1.231
2218,2020-07-04,1.075,1.279,1.228
2219,2020-07-05,1.077,1.281,1.229
2220,2020-07-06,1.077,1.287,1.235
2221,2020-07-07,1.081,1.29,1.225
2222,2020-07-08,1.088,1.294,1.223
2223,2020-07-09,1.089,1.294,1.228
2224,2020-07-10,1.083,1.287,1.221
2225,2020-07-11,1.095,1.3,1.234
2226,2020-07-12,1.088,1.295,1.229
2227,2020-07-13,1.088,1.293,1.228
2228,2020-07-14,1.091,1.293,1.228
2229,2020-07-15,1.077,1.277,1.212
2230,2020-07-16,1.074,1.28,1.214
2231,2020-07-17,1.077,1.282,1.216
2232,2020-07-18,1.081,1.284,1.218
2233,2020-07-19,1.078,1.278,1.212
2234,2020-07-20,1.082,1.283,1.217
2235,2020-07-21,1.08,1.278,1.213
2236,2020-07-22,1.081,1.278,1.213
2237,2020-07-23,1.079,1.276,1.211
2238,2020-07-24,1.078,1.276,1.204
2239,2020-07-25,1.085,1.287,1.21
2240,2020-07-26,1.085,1.286,1.22
2241,2020-07-27,1.08,1.28,1.204
2242,2020-07-28,1.078,1.278,1.201
2243,2020-07-29,1.08,1.278,1.213
2244,2020-07-30,1.078,1.271,1.206
2245,2020-07-31,1.075,1.27,1.205
2246,2020-08-01,1.07,1.268,1.202
2247,2020-08-02,1.069,1.262,1.196
2248,2020-08-03,1.072,1.267,1.202
2249,2020-08-04,1.073,1.266,1.201
2250,2020-08-05,1.076,1.267,1.202
2251,2020-08-06,1.076,1.27,1.204
2252,2020-08-07,1.078,1.272,1.206
2253,2020-08-08,1.076,1.273,1.207
2254,2020-08-09,1.075,1.27,1.204
2255,2020-08-10,1.074,1.268,1.203
2256,2020-08-11,1.075,1.27,1.204
2257,2020-08-12,1.077,1.271,1.206
2258,2020-08-13,1.074,1.273,1.207
2259,2020-08-14,1.075,1.274,1.208
2260,2020-08-15,1.079,1.279,1.212
2261,2020-08-16,1.079,1.28,1.213
2262,2020-08-17,1.078,1.278,1.212
2263,2020-08-18,1.079,1.279,1.213
2264,2020-08-19,1.074,1.272,1.221
2265,2020-08-20,1.073,1.274,1.208
2266,2020-08-21,1.073,1.274,1.208
2267,2020-08-22,1.092,1.295,1.23
2268,2020-08-23,1.091,1.293,1.226
2269,2020-08-24,1.073,1.276,1.21
2270,2020-08-25,1.067,1.283,1.217
2271,2020-08-26,1.072,1.289,1.223
2272,2020-08-27,1.069,1.288,1.222
2273,2020-08-28,1.068,1.284,1.218
2274,2020-08-29,1.06,1.284,1.218
2275,2020-08-30,1.058,1.279,1.225
2276,2020-08-31,1.055,1.283,1.219
2277,2020-09-01,1.058,1.281,1.215
2278,2020-09-02,1.061,1.281,1.216
2279,2020-09-03,1.059,1.273,1.207
2280,2020-09-04,1.056,1.277,1.211
2281,2020-09-05,1.055,1.276,1.21
2282,2020-09-06,1.051,1.273,1.206
2283,2020-09-07,1.052,1.275,1.209
2284,2020-09-08,1.043,1.268,1.203
2285,2020-09-09,1.04,1.263,1.198
2286,2020-09-10,1.041,1.263,1.198
2287,2020-09-11,1.037,1.265,1.199
2288,2020-09-12,1.04,1.265,1.199
2289,2020-09-13,1.042,1.271,1.203
2290,2020-09-14,1.028,1.275,1.209
2291,2020-09-15,1.058,1.3,1.234
2292,2020-09-16,1.04,1.288,1.222
2293,2020-09-17,1.041,1.296,1.23
2294,2020-09-18,1.037,1.297,1.231
2295,2020-09-19,1.024,1.28,1.214
2296,2020-09-20,1.02,1.274,1.207
2297,2020-09-21,1.034,1.282,1.216
2298,2020-09-22,1.033,1.285,1.218
2299,2020-09-23,1.021,1.27,1.204
2300,2020-09-24,1.02,1.272,1.206
2301,2020-09-25,1.021,1.271,1.205
2302,2020-09-26,1.019,1.272,1.206
2303,2020-09-27,1.019,1.267,1.2
2304,2020-09-28,1.023,1.274,1.207
2305,2020-09-29,1.019,1.273,1.206
2306,2020-09-30,1.017,1.271,1.204
2307,2020-10-01,1.02,1.281,1.21
2308,2020-10-02,1.017,1.283,1.199
2309,2020-10-03,1.017,1.28,1.205
2310,2020-10-04,1.014,1.271,1.195
2311,2020-10-05,1.022,1.284,1.209
2312,2020-10-06,1.02,1.28,1.204
2313,2020-10-07,1.024,1.281,1.205
2314,2020-10-08,1.025,1.276,1.201
2315,2020-10-09,1.029,1.276,1.2
2316,2020-10-10,1.031,1.274,1.199
2317,2020-10-11,1.03,1.275,1.199
2318,2020-10-12,1.036,1.275,1.189
2319,2020-10-13,1.029,1.271,1.196
2320,2020-10-14,1.029,1.27,1.193
2321,2020-10-15,1.032,1.269,1.192
2322,2020-10-16,1.029,1.269,1.195
2323,2020-10-17,1.03,1.262,1.187
2324,2020-10-18,1.03,1.264,1.189
2325,2020-10-19,1.039,1.267,1.192
2326,2020-10-20,1.027,1.253,1.179
2327,2020-10-21,1.029,1.253,1.177
2328,2020-10-22,1.038,1.249,1.174
2329,2020-10-23,1.034,1.248,1.173
2330,2020-10-24,1.025,1.248,1.173
2331,2020-10-25,1.026,1.246,1.171
2332,2020-10-26,1.039,1.248,1.174
2333,2020-10-27,1.026,1.237,1.162
2334,2020-10-28,1.022,1.241,1.166
2335,2020-10-29,1.027,1.235,1.16
2336,2020-10-30,1.016,1.224,1.14
2337,2020-10-31,1.007,1.212,1.138
2338,2020-11-01,1.006,1.208,1.133
2339,2020-11-02,1.014,1.213,1.139
2340,2020-11-03,1.017,1.21,1.136
2341,2020-11-04,1.027,1.215,1.14
2342,2020-11-05,1.029,1.218,1.143
2343,2020-11-06,1.032,1.219,1.145
2344,2020-11-07,1.022,1.217,1.133
2345,2020-11-08,1.02,1.215,1.14
2346,2020-11-09,1.02,1.216,1.142
2347,2020-11-10,1.036,1.238,1.164
2348,2020-11-11,1.05,1.248,1.174
2349,2020-11-12,1.05,1.239,1.164
2350,2020-11-13,1.061,1.258,1.183
2351,2020-11-14,1.054,1.255,1.18
2352,2020-11-15,1.052,1.244,1.169
2353,2020-11-16,1.068,1.266,1.191
2354,2020-11-17,1.058,1.267,1.192
2355,2020-11-18,1.067,1.266,1.19
2356,2020-11-19,1.063,1.267,1.182
2357,2020-11-20,1.069,1.261,1.186
2358,2020-11-21,1.06,1.242,1.168
2359,2020-11-22,1.059,1.234,1.159
2360,2020-11-23,1.072,1.258,1.183
2361,2020-11-24,1.059,1.253,1.178
2362,2020-11-25,1.07,1.26,1.186
2363,2020-11-26,1.079,1.262,1.187
2364,2020-11-27,1.092,1.271,1.196
2365,2020-11-28,1.082,1.269,1.194
2366,2020-11-29,1.08,1.258,1.183
2367,2020-11-30,1.088,1.269,1.194
2368,2020-12-01,1.077,1.271,1.196
2369,2020-12-02,1.069,1.258,1.183
2370,2020-12-03,1.078,1.256,1.181
2371,2020-12-04,1.092,1.266,1.191
2372,2020-12-05,1.088,1.259,1.184
2373,2020-12-06,1.083,1.258,1.184
2374,2020-12-07,1.094,1.262,1.177
2375,2020-12-08,1.097,1.265,1.191
2376,2020-12-09,1.099,1.26,1.175
2377,2020-12-10,1.104,1.268,1.193
2378,2020-12-11,1.109,1.268,1.193
2379,2020-12-12,1.104,1.266,1.191
2380,2020-12-13,1.105,1.266,1.191
2381,2020-12-14,1.114,1.277,1.202
2382,2020-12-15,1.122,1.275,1.19
2383,2020-12-16,1.092,1.258,1.183
2384,2020-12-17,1.118,1.289,1.214
2385,2020-12-18,1.128,1.287,1.212
2386,2020-12-19,1.123,1.274,1.199
2387,2020-12-20,1.113,1.273,1.198
2388,2020-12-21,1.117,1.285,1.224
2389,2020-12-22,1.115,1.291,1.206
2390,2020-12-23,1.127,1.299,1.224
2391,2020-12-24,1.135,1.302,1.226
2392,2020-12-25,1.143,1.308,1.231
2393,2020-12-26,1.139,1.299,1.223
2394,2020-12-27,1.131,1.288,1.212
2395,2020-12-28,1.151,1.309,1.223
2396,2020-12-29,1.145,1.302,1.226
2397,2020-12-30,1.153,1.308,1.233
2398,2020-12-31,1.179,1.337,1.25
2399,2021-01-01,1.208,1.361,1.296
2400,2021-01-02,1.24,1.389,1.313
2401,2021-01-03,1.232,1.38,1.303
2402,2021-01-04,1.236,1.406,1.329
2403,2021-01-05,1.231,1.4,1.323
2404,2021-01-06,1.228,1.388,1.311
2405,2021-01-07,1.23,1.384,1.295
2406,2021-01-08,1.23,1.387,1.31
2407,2021-01-09,1.23,1.396,1.319
2408,2021-01-10,1.223,1.39,1.312
2409,2021-01-11,1.235,1.394,1.316
2410,2021-01-12,1.233,1.399,1.322
2411,2021-01-13,1.24,1.405,1.328
2412,2021-01-14,1.24,1.405,1.319
2413,2021-01-15,1.239,1.412,1.334
2414,2021-01-16,1.235,1.41,1.332
2415,2021-01-17,1.235,1.413,1.335
2416,2021-01-18,1.24,1.417,1.339
2417,2021-01-19,1.243,1.409,1.331
2418,2021-01-20,1.239,1.418,1.34
2419,2021-01-21,1.239,1.41,1.332
2420,2021-01-22,1.233,1.404,1.326
2421,2021-01-23,1.238,1.412,1.335
2422,2021-01-24,1.242,1.417,1.339
2423,2021-01-25,1.239,1.417,1.34
2424,2021-01-26,1.232,1.411,1.333
2425,2021-01-27,1.24,1.418,1.34
2426,2021-01-28,1.231,1.422,1.344
2427,2021-01-29,1.235,1.425,1.347
2428,2021-01-30,1.241,1.424,1.346
2429,2021-01-31,1.233,1.421,1.344
2430,2021-02-01,1.24,1.417,1.34
2431,2021-02-02,1.237,1.425,1.347
2432,2021-02-03,1.246,1.43,1.351
2433,2021-02-04,1.259,1.451,1.368
2434,2021-02-05,1.26,1.448,1.353
2435,2021-02-06,1.255,1.433,1.349
2436,2021-02-07,1.257,1.437,1.352
2437,2021-02-08,1.267,1.46,1.374
2438,2021-02-09,1.262,1.448,1.361
2439,2021-02-10,1.269,1.448,1.36
2440,2021-02-11,1.279,1.455,1.367
2441,2021-02-12,1.275,1.454,1.366
2442,2021-02-13,1.283,1.459,1.361
2443,2021-02-14,1.268,1.446,1.359
2444,2021-02-15,1.283,1.454,1.366
2445,2021-02-16,1.281,1.46,1.372
2446,2021-02-17,1.28,1.457,1.37
2447,2021-02-18,1.286,1.467,1.379
2448,2021-02-19,1.29,1.467,1.379
2449,2021-02-20,1.303,1.483,1.394
2450,2021-02-21,1.291,1.47,1.382
2451,2021-02-22,1.307,1.478,1.378
2452,2021-02-23,1.304,1.477,1.388
2453,2021-02-24,1.298,1.477,1.389
2454,2021-02-25,1.3,1.485,1.384
2455,2021-02-26,1.3,1.491,1.402
2456,2021-02-27,1.315,1.501,1.412
2457,2021-02-28,1.309,1.493,1.404
2458,2021-03-01,1.307,1.5,1.411
2459,2021-03-02,1.305,1.492,1.403
2460,2021-03-03,1.308,1.499,1.41
2461,2021-03-04,1.303,1.497,1.408
2462,2021-03-05,1.309,1.505,1.405
2463,2021-03-06,1.319,1.516,1.415
2464,2021-03-07,1.312,1.504,1.416
2465,2021-03-08,1.324,1.519,1.418
2466,2021-03-09,1.329,1.523,1.434
2467,2021-03-10,1.327,1.522,1.433
2468,2021-03-11,1.322,1.521,1.432
2469,2021-03-12,1.317,1.522,1.432
2470,2021-03-13,1.345,1.546,1.446
2471,2021-03-14,1.322,1.527,1.454
2472,2021-03-15,1.317,1.529,1.456
2473,2021-03-16,1.324,1.531,1.442
2474,2021-03-17,1.323,1.529,1.428
2475,2021-03-18,1.316,1.525,1.436
2476,2021-03-19,1.311,1.523,1.434
2477,2021-03-20,1.324,1.526,1.437
2478,2021-03-21,1.317,1.52,1.446
2479,2021-03-22,1.314,1.519,1.434
2480,2021-03-23,1.308,1.505,1.416
2481,2021-03-24,1.294,1.487,1.398
2482,2021-03-25,1.29,1.487,1.398
2483,2021-03-26,1.293,1.501,1.412
2484,2021-03-27,1.296,1.506,1.433
2485,2021-03-28,1.301,1.507,1.434
2486,2021-03-29,1.304,1.518,1.431
2487,2021-03-30,1.304,1.523,1.422
2488,2021-03-31,1.3,1.522,1.433
2489,2021-04-01,1.306,1.533,1.444
2490,2021-04-02,1.312,1.537,1.447
2491,2021-04-03,1.318,1.543,1.453
2492,2021-04-04,1.312,1.534,1.445
2493,2021-04-05,1.323,1.545,1.454
2494,2021-04-06,1.309,1.531,1.429
2495,2021-04-07,1.309,1.535,1.445
2496,2021-04-08,1.31,1.536,1.433
2497,2021-04-09,1.3,1.521,1.432
2498,2021-04-10,1.309,1.532,1.442
2499,2021-04-11,1.305,1.523,1.433
2500,2021-04-12,1.312,1.531,1.441
2501,2021-04-13,1.299,1.525,1.435
2502,2021-04-14,1.315,1.536,1.447
2503,2021-04-15,1.312,1.53,1.44
2504,2021-04-16,1.313,1.527,1.437
2505,2021-04-17,1.317,1.535,1.445
2506,2021-04-18,1.315,1.534,1.444
2507,2021-04-19,1.321,1.549,1.459
2508,2021-04-20,1.316,1.551,1.461
2509,2021-04-21,1.314,1.534,1.444
2510,2021-04-22,1.306,1.528,1.438
2511,2021-04-23,1.304,1.52,1.431
2512,2021-04-24,1.309,1.529,1.44
2513,2021-04-25,1.3,1.527,1.436
2514,2021-04-26,1.309,1.538,1.435
2515,2021-04-27,1.308,1.529,1.426
2516,2021-04-28,1.313,1.535,1.446
2517,2021-04-29,1.312,1.526,1.436
2518,2021-04-30,1.31,1.518,1.428
2519,2021-05-01,1.312,1.523,1.42
2520,2021-05-02,1.311,1.519,1.428
2521,2021-05-03,1.321,1.536,1.433
2522,2021-05-04,1.318,1.535,1.445
2523,2021-05-05,1.325,1.546,1.457
2524,2021-05-06,1.327,1.545,1.455
2525,2021-05-07,1.326,1.546,1.456
2526,2021-05-08,1.334,1.546,1.444
2527,2021-05-09,1.324,1.549,1.475
2528,2021-05-10,1.331,1.545,1.457
2529,2021-05-11,1.325,1.549,1.45
2530,2021-05-12,1.331,1.544,1.455
2531,2021-05-13,1.33,1.547,1.457
2532,2021-05-14,1.329,1.543,1.453
2533,2021-05-15,1.335,1.549,1.459
2534,2021-05-16,1.336,1.551,1.46
2535,2021-05-17,1.329,1.545,1.443
2536,2021-05-18,1.333,1.548,1.458
2537,2021-05-19,1.335,1.553,1.464
2538,2021-05-20,1.331,1.549,1.459
2539,2021-05-21,1.337,1.557,1.467
2540,2021-05-22,1.344,1.557,1.467
2541,2021-05-23,1.332,1.543,1.453
2542,2021-05-24,1.333,1.546,1.456
2543,2021-05-25,1.354,1.563,1.473
2544,2021-05-26,1.347,1.564,1.473
2545,2021-05-27,1.353,1.566,1.475
2546,2021-05-28,1.359,1.57,1.48
2547,2021-05-29,1.359,1.571,1.481
2548,2021-05-30,1.355,1.564,1.474
2549,2021-05-31,1.356,1.565,1.474
2550,2021-06-01,1.363,1.577,1.487
2551,2021-06-02,1.357,1.566,1.475
2552,2021-06-03,1.363,1.573,1.482
2553,2021-06-04,1.366,1.581,1.478
2554,2021-06-05,1.369,1.57,1.466
2555,2021-06-06,1.37,1.574,1.483
2556,2021-06-07,1.358,1.562,1.459
2557,2021-06-08,1.369,1.571,1.481
2558,2021-06-09,1.365,1.566,1.476
2559,2021-06-10,1.36,1.563,1.472
2560,2021-06-11,1.364,1.564,1.473
2561,2021-06-12,1.371,1.571,1.469
2562,2021-06-13,1.372,1.581,1.49
2563,2021-06-14,1.367,1.572,1.469
2564,2021-06-15,1.359,1.57,1.465
2565,2021-06-16,1.36,1.568,1.477
2566,2021-06-17,1.367,1.568,1.477
2567,2021-06-18,1.358,1.554,1.464
2568,2021-06-19,1.371,1.575,1.484
2569,2021-06-20,1.374,1.584,1.493
2570,2021-06-21,1.382,1.578,1.487
2571,2021-06-22,1.372,1.579,1.489
2572,2021-06-23,1.367,1.582,1.491
2573,2021-06-24,1.372,1.582,1.477
2574,2021-06-25,1.37,1.583,1.478
2575,2021-06-26,1.383,1.601,1.51
2576,2021-06-27,1.384,1.604,1.511
2577,2021-06-28,1.38,1.6,1.508
2578,2021-06-29,1.375,1.593,1.502
2579,2021-06-30,1.369,1.589,1.498
2580,2021-07-01,1.373,1.603,1.511
2581,2021-07-02,1.378,1.608,1.504
2582,2021-07-03,1.389,1.609,1.518
2583,2021-07-04,1.392,1.609,1.517
2584,2021-07-05,1.384,1.61,1.518
2585,2021-07-06,1.386,1.607,1.516
2586,2021-07-07,1.391,1.611,1.519
2587,2021-07-08,1.384,1.611,1.52
2588,2021-07-09,1.379,1.607,1.516
2589,2021-07-10,1.394,1.618,1.515
2590,2021-07-11,1.399,1.619,1.527
2591,2021-07-12,1.385,1.611,1.506
2592,2021-07-13,1.385,1.609,1.517
2593,2021-07-14,1.38,1.614,1.523
2594,2021-07-15,1.392,1.625,1.533
2595,2021-07-16,1.379,1.608,1.516
2596,2021-07-17,1.393,1.623,1.531
2597,2021-07-18,1.392,1.621,1.528
2598,2021-07-19,1.393,1.625,1.533
2599,2021-07-20,1.387,1.614,1.523
2600,2021-07-21,1.386,1.621,1.53
2601,2021-07-22,1.389,1.624,1.532
2602,2021-07-23,1.394,1.626,1.534
2603,2021-07-24,1.391,1.621,1.529
2604,2021-07-25,1.396,1.624,1.532
2605,2021-07-26,1.399,1.635,1.53
2606,2021-07-27,1.385,1.623,1.531
2607,2021-07-28,1.399,1.631,1.539
2608,2021-07-29,1.41,1.639,1.547
2609,2021-07-30,1.412,1.647,1.555
2610,2021-07-31,1.406,1.634,1.543
2611,2021-08-01,1.407,1.635,1.542
2612,2021-08-02,1.401,1.639,1.547
2613,2021-08-03,1.398,1.644,1.539
2614,2021-08-04,1.402,1.65,1.558
2615,2021-08-05,1.394,1.649,1.557
2616,2021-08-06,1.416,1.654,1.562
2617,2021-08-07,1.4,1.633,1.541
2618,2021-08-08,1.392,1.635,1.542
2619,2021-08-09,1.394,1.641,1.536
2620,2021-08-10,1.385,1.638,1.547
2621,2021-08-11,1.398,1.65,1.559
2622,2021-08-12,1.391,1.646,1.555
2623,2021-08-13,1.403,1.657,1.565
2624,2021-08-14,1.399,1.64,1.549
2625,2021-08-15,1.391,1.635,1.544
2626,2021-08-16,1.39,1.651,1.559
2627,2021-08-17,1.378,1.643,1.552
2628,2021-08-18,1.379,1.621,1.529
2629,2021-08-19,1.377,1.621,1.529
2630,2021-08-20,1.371,1.613,1.522
2631,2021-08-21,1.371,1.603,1.5
2632,2021-08-22,1.368,1.605,1.513
2633,2021-08-23,1.366,1.608,1.517
2634,2021-08-24,1.362,1.602,1.51
2635,2021-08-25,1.366,1.595,1.504
2636,2021-08-26,1.376,1.608,1.516
2637,2021-08-27,1.378,1.619,1.527
2638,2021-08-28,1.383,1.617,1.525
2639,2021-08-29,1.387,1.619,1.527
2640,2021-08-30,1.384,1.624,1.519
2641,2021-08-31,1.384,1.628,1.521
2642,2021-09-01,1.387,1.619,1.526
2643,2021-09-02,1.395,1.623,1.531
2644,2021-09-03,1.383,1.625,1.519
2645,2021-09-04,1.397,1.631,1.538
2646,2021-09-05,1.394,1.627,1.534
2647,2021-09-06,1.388,1.626,1.534
2648,2021-09-07,1.386,1.624,1.519
2649,2021-09-08,1.391,1.623,1.531
2650,2021-09-09,1.386,1.622,1.53
2651,2021-09-10,1.387,1.627,1.536
2652,2021-09-11,1.404,1.64,1.548
2653,2021-09-12,1.408,1.643,1.55
2654,2021-09-13,1.392,1.638,1.546
2655,2021-09-14,1.397,1.635,1.543
2656,2021-09-15,1.399,1.63,1.539
2657,2021-09-16,1.411,1.645,1.539
2658,2021-09-17,1.408,1.641,1.535
2659,2021-09-18,1.415,1.644,1.552
2660,2021-09-19,1.426,1.646,1.553
2661,2021-09-20,1.413,1.639,1.547
2662,2021-09-21,1.414,1.635,1.543
2663,2021-09-22,1.411,1.628,1.536
2664,2021-09-23,1.421,1.629,1.537
2665,2021-09-24,1.425,1.637,1.545
2666,2021-09-25,1.435,1.63,1.526
2667,2021-09-26,1.442,1.64,1.548
2668,2021-09-27,1.435,1.633,1.542
2669,2021-09-28,1.448,1.643,1.551
2670,2021-09-29,1.454,1.645,1.553
2671,2021-09-30,1.462,1.65,1.557
2672,2021-10-01,1.463,1.657,1.564
2673,2021-10-02,1.473,1.667,1.561
2674,2021-10-03,1.474,1.665,1.572
2675,2021-10-04,1.47,1.661,1.569
2676,2021-10-05,1.482,1.671,1.564
2677,2021-10-06,1.504,1.689,1.595
2678,2021-10-07,1.51,1.692,1.599
2679,2021-10-08,1.515,1.697,1.604
2680,2021-10-09,1.53,1.696,1.603
