uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,file_date
9016cdea-0d74-4f35-afd5-dd1e696d544e,Esso Tankstelle,ESSO,KREUZAUER STR. 64, ,52355,DUEREN,50.770524,6.491802,2014-03-18 16:45:31+01,{},2023-05-01
7671d5ad-4c7d-4f76-ebb2-a4ce0b3fd469,TS  Tank-Service GmbH,Tank Schäfer,Nordstraße,48,41515,Grevenbroich,51.09062,6.604408,2014-03-18 16:45:31+01,{},2023-05-01
9bf6a1f8-3d5e-4d5f-aee5-3f6fe11eb05c,Sprint Neukirchen-Vluyn Niederrheinallee,Sprint,Niederrheinallee,363,47506,Neukirchen-Vluyn,51.437801,6.5261898,2014-03-18 16:45:31+01,{},2023-05-01
208fe4bb-ecd4-46dd-b5b3-0be68cdd2240,PM,PM,Schwietering,1,46348,Raesfeld,51.7668381,6.850844,2014-03-18 16:45:31+01,{},2023-05-01
23e1143f-c734-4968-aadf-6a6954ba4db7,Shell Aachen Lochnerstr. 52,Shell,Lochnerstr.,52,52064,Aachen,50.772923,6.0721,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2020-12-31 23:59"",""endp"":""2099-12-24 00:00"",""is_close"":true}]}",2023-05-01
624cb914-1693-4ac3-87e5-d90b4bac2ba7,Aral Tankstelle,ARAL,Moerser Landstraße,430,47802,Krefeld-Traar,51.3829231,6.599308,2014-03-18 16:45:31+01,{},2023-05-01
f0a56d1c-c676-4f98-be94-1b10eeadf0ca,PM,PM,Kirchrather Straße,110-11,52134,Herzogenrath-Merkst.,50.8858566,6.109047,2014-03-18 16:45:31+01,{},2023-05-01
9292d79f-6661-484f-bfa1-9169ee880a3d,Aral Tankstelle,ARAL,Wittener Straße,25,42277,Wuppertal,51.28744,7.231873,2014-03-18 16:45:31+01,{},2023-05-01
67765d63-fec8-4545-9c09-940ea88a8566,Freie Tankstelle,Freie Tankstelle,Meerbuscher Strasse ,179,40670,Meerbusch,51.267893,6.638916,2014-03-18 16:45:31+01,{},2023-05-01
35748497-a0b1-4196-af25-e043096c4147,Aral Tankstelle,ARAL,Landstraße,32/B57,52441,Linnich,50.9598274,6.224484,2014-03-18 16:45:31+01,{},2023-05-01
3893e31f-1ab2-47ca-ad87-e1d56afcdeab,TotalEnergies Hilden,TotalEnergies,Duesseldorfer Str. ,66,40721,Hilden,51.164699,6.917088,2014-03-18 16:45:31+01,{},2023-05-01
48f7ddf7-1ef2-4e29-b62b-556f4c7193f0,Esso Tankstelle,ESSO,ULMENSTR. 275, ,40468,DUESSELDORF,51.259169,6.778564,2014-03-18 16:45:31+01,{},2023-05-01
1b3938ef-cd3a-499a-9a67-e73af8a56739,Shell Neuss Juelicher Land 115,Shell,Juelicher Land,115,41464,Neuss,51.183771,6.678931,2014-03-18 16:45:31+01,{},2023-05-01
fdc30c82-9cdf-4fd9-a000-bc2bfe0fc7bf,AVIA Tankstelle,AVIA,Reinhold-Schneider-Straße,13,40595,Düsseldorf,51.13854,6.900355,2014-03-18 16:45:31+01,{},2023-05-01
fb7b4529-acba-4676-be26-6a7d115187bb,Aral Tankstelle,ARAL,Lüttringhauser Straße,86,42897,Remscheid,51.1997032,7.251427,2014-03-18 16:45:31+01,{},2023-05-01
68f3f239-7563-4e7a-92a9-eb0a4a731e80,Hoffmann GmbH Service Punkt,ED,Blumenstraße,63,53332,Bornheim-Waldorf,50.764751,6.95371,2014-03-18 16:45:31+01,{},2023-05-01
76f279e0-83cb-4f44-a92e-98f97fe86a9b,T Monschau,T,Trierer Str. ,232,52156,Monschau,50.575454,6.262104,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
88c1193f-7e5d-4a98-b46e-f49c292980dc,GG Autogas Düsseldorf,,Bayreuther Str.,26,40597,Düsseldorf,51.168632,6.8716174,2014-03-18 16:45:31+01,{},2023-05-01
92c91faf-130d-400e-9e09-16b3cd3fd73a,Fred Pfennings GmbH & Co.KG,PM24,Landstraße,75,41516,Grevenbroich,51.1269,6.59741,2014-03-18 16:45:31+01,{},2023-05-01
51d4b575-a095-1aa0-e100-80009459e03a,"Supermarkt-Tankstelle am real,- Markt GREVENBROICH AM RITTERGUT 1","Supermarkt-Tankstelle am real,- Markt",AM RITTERGUT 1,,41515,GREVENBROICH,51.1086,6.57655,2014-03-18 16:45:31+01,{},2023-05-01
1bb14157-1242-41fc-a74a-4f916dea4634,Sankt Augustin Birlinghoven,Mundorf Tank,Pleistalstraße,231,53757,Sankt Augustin-Birlinghoven ,50.748416,7.225838,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
de6ec376-318f-4f6c-8847-4b367afb4fea,"Viersen, Hindenburgstr. 46",bft,Hindenburgstr. 46,,41749,Viersen,51.284911,6.365688,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2019-12-31 23:59"",""endp"":""2099-12-31 23:59"",""is_close"":true}]}",2023-05-01
d0040952-7fdd-4c79-8432-114ed52e41f6,Aral Tankstelle,ARAL,Pescher Straße,32,41352,Korschenbroich,51.1849632,6.526258,2014-03-18 16:45:31+01,{},2023-05-01
9f1a9948-4a60-4db6-8ac5-0fdffcf51613,"DUESSELDORF, GRAFENBERGER ALLEE",Shell,GRAFENBERGER ALLEE 230,,40237,DUESSELDORF,51.234072,6.816542,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2019-07-01 12:00"",""endp"":""2099-12-31 23:59"",""is_close"":true}]}",2023-05-01
c2ac1dc5-e5a3-4300-981a-d97a534f632d,Aral Tankstelle,ARAL,Mülheimer Straße,243-247,51469,Bergisch Gladbach,50.9870453,7.121225,2014-03-18 16:45:31+01,{},2023-05-01
17cabc83-02ab-46c7-ba91-2aef324f403b,Tramin Tank und Waschcenter,Freie Tankstelle,Koelner Strasse ,89,45481,Muelheim an der Ruhr,51.39618,6.8746,2014-03-18 16:45:31+01,{},2023-05-01
51d4b519-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle WESEL RUDOLF-DIESEL-STR. 7,Supermarkt-Tankstelle,RUDOLF-DIESEL-STR.,7,46485,WESEL,51.66371,6.66677,2014-03-18 16:45:31+01,{},2023-05-01
77b0311b-c917-4d2b-a006-cd724d4f5b66,Qpt Essen-Ueberruhr,QPT,Ueberruhrstr. ,335,45277,Essen-Ueberruhr,51.42168,7.08882,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
77ba82e8-c8a1-4095-9373-af4b6167fdf1,Aral Tankstelle,ARAL,Vestische Straße,157,46117,Oberhausen,51.5095,6.865255,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:30"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
77c1259a-27f4-45c0-8a25-3089e23e8866,Autozentrum Ebber GmbH & Co.KG,Westfalen,Raesfelder Str.,24,46325,Borken,51.83871,6.85797,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
77c8895e-fb7d-44c1-9979-3794e337dc20,Shell Oberhausen Centroallee 278,Shell,Centroallee,278,46047,Oberhausen,51.48733,6.8762,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""10:00"",""endp"":""19:00""}]}]}",2023-05-01
41ac5e52-9abd-4d17-9d7e-b57b444924e8,Knauber Mineralöl GmbH & Co.KG,Bft,Liebigstr. ,56,50823,Köln-Ehrenfeld,50.95337,6.92766,2014-03-18 16:45:31+01,{},2023-05-01
2475d7a7-5fd5-44bb-be41-fe5211104370,Fred Pfennings GmbH & Co.KG,PM24,Wilhelm-Röntgen-Str.,1,52499,Baesweiler,50.9191,6.17463,2014-03-18 16:45:31+01,{},2023-05-01
154d2a4a-2e1f-4066-b02e-f27d6df86c39,August Jaeger Nachf. GmbH & Co. KG - Overath,Freie,Gut Burghof ,2 ,51491,Overath,50.942597,7.297936,2014-03-18 16:45:31+01,{},2023-05-01
152870ab-b274-47f8-827b-b72866c80a29,TAP Duisburg,TAP Duisburg,Buscher Straße ,66,47269,Duisburg,51.362284,6.770373,2014-03-18 16:45:31+01,{},2023-05-01
bec54cdc-fd42-4b7b-910b-d0f2a4a5123c,"MUCH, WAHNBACHTALSTR.",Shell,WAHNBACHTALSTR. 8,,53804,MUCH,50.904033,7.410534,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2017-09-30 00:01"",""endp"":""2099-12-31 23:59"",""is_close"":true}]}",2023-05-01
d96b2d37-59f3-4ceb-8bb8-69fcf7d3ea3b,Tankstelle Bily GmbH & CO KG,Tankstelle Bily GmbH & CO KG,Saarner Strasse ,290,45478,Muelheim an der Ruhr,51.42074,6.84676,2014-03-18 16:45:31+01,{},2023-05-01
d35ba61d-223a-4e72-adf3-b75a3680264b,Aral Tankstelle,ARAL,Mülheimer Straße,155,46045,Oberhausen,51.47276,6.863527,2014-03-18 16:45:31+01,{},2023-05-01
df31975a-0b34-49b5-91c8-716e96251175,Elan Essen-Burgaltendorf,ELAN,Deipenbecktal ,201,45289,Essen-Burgaltendorf,51.414982,7.106289,2014-03-18 16:45:31+01,{},2023-05-01
783d5ccc-ebc6-46d8-a962-be07b9183536,Shell Duisburg Buschstr.,Shell,Buschstr.,,47166,Duisburg,51.498521,6.763165,2014-03-18 16:45:31+01,{},2023-05-01
784f5051-73e6-4048-900e-c94d554b66f4,Shell Aachen St.-Vither Str. 45,Shell,St.-Vither Str.,45,52066,Aachen,50.749968,6.088193,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]},{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""00:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
7b1ee69c-f4fb-4088-986e-372a6795a8b1,Aral Tankstelle,ARAL,Rheinberger Straße,373,47495,Rheinberg,51.523243,6.680069,2014-03-18 16:45:31+01,{},2023-05-01
785b0333-ab0f-4f07-a7cb-42eb0c685783,TotalEnergies Herzogenrath,TotalEnergies,Voccartstr. ,80,52134,Herzogenrath,50.850548,6.076434,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
1e23a293-6395-406a-98d1-f5c5aff23ec0,Esso Tankstelle,ESSO,SCHRIEFERSMUEHLE 25, ,41179,MOENCHENGLADBACH,51.135911,6.339833,2014-03-18 16:45:31+01,{},2023-05-01
78705b10-1ce8-40ff-8cb8-77d7fc5687cc,Aral Tankstelle,ARAL,Krefelder Straße,10,47441,Moers,51.45207,6.620324,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]}]}",2023-05-01
2622f29f-00cc-4689-a23c-70e34df52ff9,Clemens Tenhagen,BFT,Weselerstr. ,17,47665,Sonsbeck,51.61155,6.378621,2014-03-18 16:45:31+01,{},2023-05-01
28b57c24-76d6-4d17-bb69-89e9b8323cb3,Shell Bonn Koenigswinterer Str. 90,Shell,Koenigswinterer Str.,90,53227,Bonn,50.734864,7.131401,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2023-04-17 09:00"",""endp"":""2023-06-05 08:00"",""is_close"":true}],""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""00:00""}]}]}",2023-05-01
1c46e3a4-a40c-41c8-b42d-50728cbe5f45,Aral Tankstelle,ARAL,Landsberger Straße,2,53119,Bonn,50.7474937,7.067335,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
78a9825e-4eb5-480b-b78b-0863f26ba9f7,Shell Alsdorf Höngen Aachener Str. 107,Shell,Aachener Str.,107,52477,Alsdorf Höngen,50.854665,6.200955,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""04:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
2d4b0fee-65f0-4959-bad8-ba2dd558e841,Aral Tankstelle,ARAL,Nordring,178,46325,Borken,51.844696,6.843055,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
79055a3a-b70f-44a9-9b31-aa1f0ec5fb7f,Calpam Tankstelle,Calpam,Alpener Str.,260,47495,Rheinberg,51.552558898926,6.5568599700928,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]}]}",2023-05-01
5ef4100b-0256-4271-8a35-bb0530af9df6,REWE Tankstelle,REWE,Am Weidenbach,31,53229,Bonn / Beul,50.74265,7.15935,2014-03-18 16:45:31+01,{},2023-05-01
a49ab4dd-6d21-44dc-9579-17ba633c1c4d,Fred Pfennings GmbH & Co.KG,PM24,Industriestr.,8,52457,Aldenhoven,50.9008,6.30346,2014-03-18 16:45:31+01,{},2023-05-01
e33ec0aa-a169-4040-a2af-e0098f7ff286,TAP PflipsenGroup,TAP PflipsenGroup,Kaldenkirchener Straße,52,41379,Brüggen,51.288908,6.196125,2014-03-18 16:45:31+01,{},2023-05-01
b46a785d-a2ee-47a2-b5ba-ce6e0fb29115,Tramin Tankstelle,Freie Tankstelle,Grossenbaumer Strasse ,56,45481,Muelheim an der Ruhr,51.41062,6.85419,2014-03-18 16:45:31+01,{},2023-05-01
57ee02a7-5e07-4628-941f-abfd425f386e,Aral Tankstelle,ARAL,Godesberger Allee,55,53175,Bonn,50.69509,7.142755,2014-03-18 16:45:31+01,{},2023-05-01
d5de1138-e53a-4cb0-9ab1-592ee32385e6,TAP PflipsenGroup,TAP PflipsenGroup,Stadtwaldstraße,76,41179,Mönchengladbach,51.147105,6.370605,2014-03-18 16:45:31+01,{},2023-05-01
9b9d922f-54bf-42e7-8d88-29361e264be7,Roland Henreich ,ED,Mainzer Straße,302,53179,Bonn-Mehlem,50.653431,7.197661,2014-03-18 16:45:31+01,{},2023-05-01
0f00c377-5e48-4772-a860-05b862e08867,Tramin Oberhausen Osterfeld,Freie Tankstelle,Bottroper Strasse ,228,46117,Oberhausen,51.5031,6.89427,2014-03-18 16:45:31+01,{},2023-05-01
1cdabfcc-bcc2-4eb5-9d32-bc2c8144765a,Shell Bergheim Zum Biotop 19,Shell,Zum Biotop,19,50127,Bergheim,50.942083,6.652027,2014-03-18 16:45:31+01,{},2023-05-01
5d622e2b-f730-4b91-b37d-11926824988c,PM,PM,Augusta-/Eintrachtstraße,,46397,Bocholt,51.84332,6.622091,2014-03-18 16:45:31+01,{},2023-05-01
985fec6f-d35f-4e92-93f2-a909ff190546,Knauber Mineralöl GmbH & Co.KG,Schumacher Roisdorf,Güterbahnhofstrasse ,3,53332,Bornheim,50.75375,7.013283,2014-03-18 16:45:31+01,{},2023-05-01
51d4b4b7-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle DUEREN MONSCHAUERSTR. 54,Supermarkt-Tankstelle,MONSCHAUERSTR. 54,,52355,DUEREN,50.79339,6.46978,2014-03-18 16:45:31+01,{},2023-05-01
79c331e1-283f-4a9b-a12f-e98b178e84a7,Shell Kamp-Lintfort Prinzenstr. 11,Shell,Prinzenstr.,11,47475,Kamp-Lintfort,51.512749,6.541451,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""04:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
7b97c492-55df-4301-9406-52f11cf33461,PM,PM,Wilhelm-Röntgen-Straße,1,52499,Baesweiler,50.9189644,6.174619,2014-03-18 16:45:31+01,{},2023-05-01
275dde1f-7b14-4f77-8979-03caa3295715,Tankpoint Wuppertal,Tankpoint,Eugen-Lange-Str.,15,42327,Wuppertal,51.23713373,7.089803268,2014-03-18 16:45:31+01,{},2023-05-01
3d5b68ec-17e4-4d4c-b587-1c25c9e6aa7c,Q1 Tankstelle,Q1,Tönisvorster Straße,100,41749,Viersen ,51.2864,6.38475,2014-03-18 16:45:31+01,{},2023-05-01
6b7744d7-48fa-40a5-bf7e-ba62e716b8e8,"BAESWEILER, AACHENER STR.",Shell,AACHENER STR. 128,,52499,BAESWEILER,50.909994,6.190632,2014-03-18 16:45:31+01,{},2023-05-01
9df81688-8691-47b4-8950-ee438b151488,TOTAL ERFTSTADT-LECHENICH,TOTAL,HERRIGER STR.,36-38,50374,ERFTSTADT-LECHENICH,50.80069,6.7616735,2014-03-18 16:45:31+01,{},2023-05-01
d78ad7ec-4f0a-4b07-a0c7-48ae33024848,Fred Pfennings GmbH & Co.KG,PM24,Jülicherstr.,236,52477,Alsdorf,50.87,6.21627,2014-03-18 16:45:31+01,{},2023-05-01
8cbfc04c-2e5c-4e81-9b25-074b6604277f,Aral Tankstelle,ARAL,Krefelder Straße,155,52070,Aachen,50.7881775,6.093979,2014-03-18 16:45:31+01,{},2023-05-01
7a596411-ac95-4636-94fb-5ca91b3f831e,Shell Aldenhoven Kapuziner Str. 40,Shell,Kapuziner Str.,40,52457,Aldenhoven,50.892957,6.275552,2014-03-18 16:45:31+01,{},2023-05-01
cb138b9c-6bbb-4394-8db2-cdd480e4e7c5,Aral Tankstelle,ARAL,Xantener Straße,49,40670,Meerbusch,51.28516,6.659503,2014-03-18 16:45:31+01,{},2023-05-01
f13e6623-a528-46e2-9b40-e0b8ebde0504,Esso Tankstelle,ESSO,ANGERMUNDER STR. 128-130, ,40489,DUESSELDORF,51.323081,6.770117,2014-03-18 16:45:31+01,{},2023-05-01
685664cd-1231-4a92-9202-d9ee4f06308a,REWE Tankstelle,REWE,Viktoriastr.,5,42929,Wermelskirchen,51.13618,7.19945,2014-03-18 16:45:31+01,{},2023-05-01
fea46e39-7334-4fd1-82bc-09d9c29851bb,PM,PM,Ringstraße,56A,42897,Remscheid,51.1855049,7.260536,2014-03-18 16:45:31+01,{},2023-05-01
8a50e3cb-692f-4d79-99bb-2c9fd510ad53,Korm Solingen,,Weyerstr.,315,42719,Solingen,51.179257,7.035209,2014-03-18 16:45:31+01,{},2023-05-01
bf8bcacf-84c0-4581-9c85-55d2f1e5a003,Esso Tankstelle,ESSO,NOERDLICHER ZUBRINGER 151, ,40470,DUESSELDORF,51.261017,6.796505,2014-03-18 16:45:31+01,{},2023-05-01
4b5c6027-8643-49e2-8484-1bf6e20a7200,Elan Wuppertal,ELAN,Hofkamp ,45,42103,Wuppertal,51.259071,7.151105,2014-03-18 16:45:31+01,{},2023-05-01
9be79059-f490-4610-911a-fa2c14a7cc5a,TOTAL REMSCHEID,TOTAL,FREIHEITSTR.,32,42853,REMSCHEID,51.17753,7.196319,2014-03-18 16:45:31+01,{},2023-05-01
1d79a70e-806c-4eaa-8d8f-5075cff9e67e,Stefan Eyring,Markant,Dürener Str., 388-392,50935,Köln,50.92505,6.89529,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
71d6e839-fa23-4192-b875-3dfe1b495722,Sprint Düsseldorf Ronsdorfer Str.,Sprint,Ronsdorfer Str.,71 a,40233,Düsseldorf,51.2186,6.81913,2014-03-18 16:45:31+01,{},2023-05-01
aa060c54-b9b2-4968-860b-9a1701377a1c,TotalEnergies Bocholt,TotalEnergies,Schaffeldstr. ,1,46395,Bocholt,51.820908,6.613598,2014-03-18 16:45:31+01,{},2023-05-01
7b223da3-c43c-4aaa-9549-21a201f29c3d,Esso Tankstelle,ESSO,ROEMERHOFWEG 2 a, ,50374,ERFTSTADT,50.799385,6.77455,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
7b2f9c95-0f2d-45b8-b630-7742da102032,Josef Höckelmann KG,Josef Höckelmann,Lürriper Straße ,278,41065,Mönchengladbach,51.2,6.46,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-b584e2338d48,star Tankstelle,STAR,Krefelder Straße,181 - 183,47918,Toenisvorst,51.322613,6.506156,2014-03-18 16:45:31+01,{},2023-05-01
7b332ad1-b480-444f-98a2-3f448d45917f,Shell Essen Gladbecker Str. 385,Shell,Gladbecker Str.,385,45326,Essen,51.485996,6.998562,2014-03-18 16:45:31+01,{},2023-05-01
d8e2822a-0595-4b54-a6fe-b6f3337f39c0,Tankstelle-Lietsch,Tankstelle Lietsch,Koelnerstr.,5,50354,Huerth,50.891155,6.838123,2014-03-18 16:45:31+01,{},2023-05-01
1d9fdbe3-8081-4816-a4a4-c06aab06095f,Shell Koeln Venloer Str. 771,Shell,Venloer Str.,771,50827,Koeln,50.96023,6.893991,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
d4c0774d-ed52-4626-a0d2-500b2319c696,Sprint Düsseldorf Ulmenstr.,Sprint,Ulmenstr.,299-301,40468,Düsseldorf,51.2621,6.77649,2014-03-18 16:45:31+01,{},2023-05-01
7b61ee1e-8777-4d7a-b1e7-3ee0e0e9bd55,TotalEnergies Bonn,TotalEnergies,Ubierstr. ,8,53173,Bonn,50.694457,7.161843,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
5ecf6179-72d0-4597-bfa6-b33cebcd191a,REWE Tankstelle,REWE,Am Grüngürtel,2,50354,Hürth-Efferen (Wird abgemeldet Fuchs),50.900992,6.899766,2014-03-18 16:45:31+01,{},2023-05-01
876b317c-2274-454f-b11e-e0c978d35f1a,TotalEnergies Koeln,TotalEnergies,Olpener Str. ,690,51109,Koeln,50.94499,7.062567,2014-03-18 16:45:31+01,{},2023-05-01
c8608399-adf3-4162-8321-0f313ff043ac,TOTAL DUESSELDORF,TOTAL,REISHOLZER STR.,57-63,40231,DUESSELDORF,51.206093,6.832643,2014-03-18 16:45:31+01,{},2023-05-01
51d4b687-a095-1aa0-e100-80009459e03a,"Supermarkt-Tankstelle am real,- Markt MOENCHENGLADBACH KREFELDER STR. 643","Supermarkt-Tankstelle am real,- Markt",KREFELDER STR. 643,,41066,MOENCHENGLADBACH,51.226,6.48257,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-bc863485ed4e,star Tankstelle,STAR,Kölner Straße,127,50126,Bergheim,50.950266,6.655879,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
92b97c69-05fb-4a6e-994a-f2a5a2581d0e,PM,PM,Kölner Landstraße,244,40591,Düsseldorf,51.1849327,6.82082,2014-03-18 16:45:31+01,{},2023-05-01
0e4d959e-743d-41fd-8323-b435a0b458ba,Esso Tankstelle,ESSO,AN DER NORF, ,41469,NEUSS,51.16631,6.733911,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""22:00""}]}]}",2023-05-01
41fac4d7-2961-483f-b806-e8f719f25992,Shell Willich A 52 Cloerbruch Nord,Shell,A52 Cloerbruch Nord,,47877,Willich,51.237328,6.513663,2014-03-18 16:45:31+01,{},2023-05-01
5125f112-5d50-4a79-8751-70e7c31fa7fe,TotalEnergies Duesseldorf,TotalEnergies,Hoeherweg ,202,40233,Duesseldorf,51.222132,6.820284,2014-03-18 16:45:31+01,{},2023-05-01
55cb7434-5bc5-4c44-9cc4-97509f1dc232,AVIA Tankstelle,AVIA,Alpener Straße,18,47665,Sonsbeck,51.60062,6.383484,2014-03-18 16:45:31+01,{},2023-05-01
0bdbfaf7-30b5-4865-b377-e2ba7736a784,Shell Oberhausen Essener Str. 345,Shell,Essener Str.,345,46047,Oberhausen,51.481473,6.894112,2014-03-18 16:45:31+01,{},2023-05-01
7b6d25da-46b6-4060-afe0-30f822d67c34,Tankstelle Meurer,Meurer Freie Tankstelle,Weseler Str.,4,46519,Alpen,51.581877,6.520817,2014-03-18 16:45:31+01,{},2023-05-01
9be05ef1-e338-4139-ba98-c23252a15abf,Shell Bruehl Rheinstr. 135,Shell,Rheinstr.,135,50321,Bruehl,50.829707,6.924561,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2023-04-11 15:53"",""endp"":""2023-05-16 00:00"",""is_close"":true}],""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
