uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,file_date
e1a15081-2570-9107-e040-0b0a3dfe563c,"Essen, Hufelandstr. 26",HEM,Hufelandstr.,26,45147,Essen,51.436685,6.994071,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""10:00"",""endp"":""20:00""}]}]}",2023-05-01
e1a15081-2571-9107-e040-0b0a3dfe563c,"Haltern am See, Hellweg 277",HEM,Hellweg,277,45721,Haltern am See,51.757946,7.197599,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2574-9107-e040-0b0a3dfe563c,"Leverkusen, Borsigstr. 22",HEM,Borsigstr.,22,51381,Leverkusen,51.054378,7.016904,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""05:00"",""endp"":""00:00""}]}]}",2023-05-01
e1a15081-2577-9107-e040-0b0a3dfe563c,"Bergisch Gladbach, Frankenforster Str. 12",HEM,Frankenforster Str.,12,51427,Bergisch Gladbach,50.958907,7.14286,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2578-9107-e040-0b0a3dfe563c,"Mönchengladbach, Gelderner Str. 70",HEM,Gelderner Str.,70,41189,Mönchengladbach,51.137241,6.419962,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]}]}",2023-05-01
e1a15081-2579-9107-e040-0b0a3dfe563c,"Bochum, Gahlensche Str. 93",HEM,Gahlensche Str.,93,44809,Bochum,51.485853,7.194938,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-257c-9107-e040-0b0a3dfe563c,"Wuppertal, Einern 144",HEM,Einern,144,42279,Wuppertal,51.302139,7.214836,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-258d-9107-e040-0b0a3dfe563c,"Bochum, Zollstr. 233",HEM,Zollstr.,233,44869,Bochum,51.445449,7.159824,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2598-9107-e040-0b0a3dfe563c,"Bad Honnef, Wittichenauer Str. 2",HEM,Wittichenauer Str.,2,53604,Bad Honnef,50.63067777,7.22584722,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":207,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":48,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
e1a15081-2599-9107-e040-0b0a3dfe563c,"Bonn, Hausdorffstr. 223",HEM,Hausdorffstr.,223,53129,Bonn,50.70915555,7.10981944,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-259a-9107-e040-0b0a3dfe563c,"Eitorf, Im Auel 93",TAMOIL,Im Auel,93,53783,Eitorf,50.76933333,7.47786667,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""07:30"",""endp"":""23:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""05:30"",""endp"":""23:00""}]}]}",2023-05-01
e1a15081-259b-9107-e040-0b0a3dfe563c,"Eitorf, Poststr. 10-12",TAMOIL,Poststr.,10-12,53783,Eitorf,50.77093888,7.45125,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""05:30"",""endp"":""23:00""}]}]}",2023-05-01
e1a15081-259c-9107-e040-0b0a3dfe563c,"Windeck, Präsidentenbrücke 20",TAMOIL,Präsidentenbrücke,20,51570,Windeck,50.80794166,7.60446944,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-25a9-9107-e040-0b0a3dfe563c,"Bergheim, Turmallee 3",HEM,Turmallee,3,50126,Bergheim,50.948383,6.63763,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-25c3-9107-e040-0b0a3dfe563c,"Siegen, Wallhausenstr. 40",HEM,Wallhausenstr.,40,57072,Siegen,50.86449166,8.00253611,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]},{""applicable_days"":48,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]},{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
e1a15081-2606-9107-e040-0b0a3dfe563c,"Bochum, Castroper Str. 174",GO,Castroper Str.,174,44791,Bochum,51.489595,7.238667,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-260c-9107-e040-0b0a3dfe563c,"Datteln, Friedrich-Ebert-Str. 73",HEM,Friedrich-Ebert-Str.,73,45711,Datteln,51.65055,7.328353,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-260d-9107-e040-0b0a3dfe563c,"Dortmund, Julius-Vogel-Str. 28",GO,Julius-Vogel-Str.,28,44149,Dortmund,51.490985,7.388981,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""16:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""19:00""}]}]}",2023-05-01
e1a15081-260e-9107-e040-0b0a3dfe563c,"Dortmund, Lindenhorster Str. 165",HEM,Lindenhorster Str.,165,44339,Dortmund,51.546401,7.450238,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""09:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2628-9107-e040-0b0a3dfe563c,"Soest, Werler Landstr. 11",HEM,Werler Landstr.,11,59494,Soest,51.562805,8.084709,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2629-9107-e040-0b0a3dfe563c,"Soest, Wisbyring 10",HEM,Wisbyring,10,59494,Soest,51.564343,8.099225,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-262d-9107-e040-0b0a3dfe563c,"Witten, Bodenborn 50",HEM,Bodenborn,50,58452,Witten,51.420667,7.337554,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a15081-2631-9107-e040-0b0a3dfe563c,"Bad Driburg, Pyrmonter Str. 48",HEM,Pyrmonter Str.,48,33014,Bad Driburg,51.740977,9.01899,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e1a1dd41-a4e2-4d43-bbcc-b20393b8d802,Fatih Tozlu,Westfalen,Ostenallee,48,59063,Hamm,51.68575,7.83456,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]}]}",2023-05-01
e1a71869-0ddf-4f91-ac1b-1a341212712b,Olga Trippel,Westfalen,Osningstr.,15,33605,Bielefeld,52.00316,8.55902,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]}]}",2023-05-01
e1b00c10-6f22-4d65-bc5a-3a7aff06ecbb,Shell Herne Herner Str. 76,Shell,Herner Str.,76,44652,Herne,51.53785,7.178255,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""02:30"",""endp"":""00:00""}]},{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""02:00""}]}]}",2023-05-01
c7ff481f-7cb5-4413-be4b-bcf47fff29b1,Aral Tankstelle,ARAL,Berliner Straße,170,45144,Essen,51.4524536,6.972793,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
e1fe0269-a6d7-4cbd-84fb-fdfd2ef3c534,Aral Tankstelle,ARAL,Wittgensteiner Straße,8-,57271,Hilchenbach,50.9868851,8.102047,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
187a57e7-e376-431b-b68f-61f2195be444,bft Roetgen,bft,Bundesstr.,58,52159,Roetgen,50.6423,6.18916,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":30,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":65,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e28383a7-1ad8-476f-a614-3eae1a88862e,Shell Bielefeld Brackweder Str. 183,Shell,Brackweder Str.,183,33659,Bielefeld,51.96956,8.552136,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e2873db5-bfe8-4bc2-95e1-30973c12a78f,Aral Tankstelle,ARAL,Bürener Straße,15,59590,Geseke,51.63106,8.512723,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
e2a882ae-7a84-4cb0-9136-a1385d61a48f,Aral Tankstelle,ARAL,Wisbyring,15,59494,Soest,51.5627327,8.102926,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e2ac1afc-d75e-4952-a55d-63fbb6d2af8f,Fricke,AVIA,Gütersloher Str. ,17,33161,Hövelhof,51.8239,8.65357,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
e2bda178-ddd3-4089-a607-a8867f03c36a,Aral Tankstelle,ARAL,Heeper Straße,77,33607,Bielefeld,52.0217247,8.548129,2014-03-18 16:45:31+01,{},2023-05-01
e32fc0a9-306d-4b0c-bd43-9dfa54573363,bft Tankstelle,bft,Hauptstraße,43,33758,Schloß Holte-Stukenbrock,51.9085,8.66389,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]}]}",2023-05-01
e36bc799-3362-43d5-b439-bd77f878d77a,Aral Tankstelle,ARAL,Hagener Straße,19,57234,Wilnsdorf,50.8177032,8.106176,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:30"",""endp"":""22:00""}]}]}",2023-05-01
e3847b06-6c52-4de2-a8ce-84d97ec13a4e,Shell Oberhausen Weseler Str. 51,Shell,Weseler Str.,51,46149,Oberhausen,51.525355,6.841736,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e3f9d04c-b18e-4ec2-a03c-89a5dc6d35d5,Aral Tankstelle,ARAL,Rochusstraße,46,53123,Bonn,50.7191925,7.05678,2014-03-18 16:45:31+01,{},2023-05-01
e42d3f0c-ad02-490a-b18a-f780844b314d,Sb Moenchengladbach Theodor-Heuss-Str. 144,SB,Theodor-Heuss-Str.,144,41065,Moenchengladbach,51.181734,6.443515,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""00:00"",""endp"":""00:00""}]}]}",2023-05-01
e42dbf8f-4cbc-4159-93e9-43d9d9101dcf,Freie Tankstelle,Tankstelle,Grabenacker,89,47228,Duisburg,51.4122,6.68217,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""14:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""07:30"",""endp"":""19:30""}]}]}",2023-05-01
e454c9f8-9a30-45b1-9385-9d464e8a68df,Aral Tankstelle,ARAL,Alfredstraße,156-160,45131,Essen,51.4285736,7.000317,2014-03-18 16:45:31+01,{},2023-05-01
0f5a2874-9a4c-4b20-b743-624da106cbb4,Depenbrock Baustoffe GmbH,Depenbrock Freie Tankstelle,Blumenhorst,6,32351,Stemwede-Arrenkamp,52.42186,8.40159,2014-03-18 16:45:31+01,{},2023-05-01
e4ad2863-ff9b-4ddb-bea6-1c0720e5665a,Esso Tankstelle,ESSO,CAPPENBERGER STR. 70, ,44534,LUENEN,51.626451,7.526761,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""10:00"",""endp"":""20:00""}]}]}",2023-05-01
e4c84c37-cb92-4942-b658-aa2e14663af3,Fricke,AVIA,Wüllener Str. ,108,48691,Vreden,52.034,6.84154,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""20:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]}]}",2023-05-01
e4cfb9e4-3216-49a6-8fa4-f5ddbbc02293,Esso Tankstelle,ESSO,KAISERSTR. 104, ,51545,WALDBROEL,50.880495,7.625753,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""21:00""}]}]}",2023-05-01
71c289a8-0f2b-49f8-a700-7f762c00fed6,Derya Esser,Markant,Kölner Landstr.,417,52351,Düren,50.81397,6.51755,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e505835b-db69-4122-83fd-c4eb6f301b9f,Aral Tankstelle,ARAL,Kaarster Straße,1,41564,Kaarst,51.2184334,6.605988,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e52a5d92-33c6-4c77-b6cd-ea90ca1c7c62,Lena Koenigs,Markant,Strangenhäuschen,10,52070,Aachen,50.80168,6.11096,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e53d16fa-946d-4934-967c-1dd60818d932,Access Werne,Access,Stockumer Str. ,25,59368,Werne,51.663463,7.640864,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
e54deda1-b943-493b-b6fe-4bae67f16c30,Aral Tankstelle,ARAL,Kirchdornberger Straße,85,33619,Bielefeld,52.0489,8.45241,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
71c52d19-52ef-454b-a116-dc88634c462b,TotalEnergies Rommerskirchen,TotalEnergies,Venloer Str. ,46,41569,Rommerskirchen,51.034381,6.687699,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
71c5b932-559e-48ab-9b89-ef459cdb0a78,Automatentankstelle,Markant (Tankautomat),In den Bremen,20,52152,Simmerath,50.60723,6.30571,2014-03-18 16:45:31+01,{},2023-05-01
e59455fa-9961-45c6-b1b6-27a7c4835a2f,Gebr. Maak GbR SB-Tankstelle,Freie Tankstelle,Wierlings Esch,2,48249,Dülmen,51.82176,7.31442,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:30"",""endp"":""19:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""19:00""}]}]}",2023-05-01
e6144c86-6ce3-4e4d-9d37-91b9b397d384,Aral Tankstelle,ARAL,Jöllenbecker Straße,565,33739,Bielefeld,52.0950241,8.513664,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
1907be3f-5f5d-4b32-899b-169377e9998d,Aral Tankstelle,ARAL,Bochumer Straße,4,45549,Sprockhövel,51.36684,7.252376,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
e64618ea-c2ff-4f35-b8e3-642096606cf4,bft,,Friedrich-Karl-Str. ,90,50735,Köln,50.9741913,6.9578471,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e64b3692-14a2-4eaa-b888-c11da93ce8f0,Aral Tankstelle,ARAL,Heerlener Straße,145,52531,Übach-Palenberg,50.9283371,6.067247,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""19:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""08:00"",""endp"":""18:00""}]}]}",2023-05-01
e65658fa-6ce4-40c3-8c68-8dfbad2d34bd,Benno Meyer,bft,Osnabrücker Str.,104,49477,Ibbenbüren,52.287693,7.728876,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]}]}",2023-05-01
e6731228-b5f4-4fa1-aa2e-9afc266ecada,Aral Tankstelle,ARAL,Friedrich-Ebert-Str.,113,46236,Bottrop,51.5199127,6.931138,2014-03-18 16:45:31+01,{},2023-05-01
e6784edc-03e4-49e9-b356-370782cee305,TotalEnergies Emsdetten,TotalEnergies,Taubenstr. ,40,48282,Emsdetten,52.164898,7.50944,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
e68bfee6-d37a-480a-9db5-4298cf9f00dd,Mark Hölker,Westfalen,Rekener Str.,100,48249,Dülmen,51.84845,7.19423,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
e6c55dfa-c64b-44e1-913b-58e216d614e5,Shell Hilden Walder Str. 425,Shell,Walder Str.,425,40724,Hilden,51.167922,6.983746,2014-03-18 16:45:31+01,{},2023-05-01
326ab132-2671-42a1-983a-9d0bdd29a121,"Duesseldorf, Burgunder Straße 36 a",SB,Burgunder Straße 36 a,,40549,Duesseldorf,51.2264,6.69799,2014-03-18 16:45:31+01,{},2023-05-01
e6c89a50-0904-40db-be11-4e4a04bd12f0,AVIA Tankstelle,AVIA,Prämienstraße,11,52445,Titz,50.98613,6.43567,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
e6d2ea41-2097-4acc-bf39-bafd4a31b7c7,Shell Mönchengladbach Reyerhütter Str. 26,Shell,Reyerhütter Str.,26,41065,Mönchengladbach,51.196671,6.458083,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""02:30""}]},{""applicable_days"":255,""periods"":[{""startp"":""03:00"",""endp"":""00:00""}]}]}",2023-05-01
e705ef30-f547-4dd3-80dd-f22f40853ffc,Alexandra Dittrich,T (Supermarkt TS),Im Babenbecker Feld,56,32051,Herford,52.12886,8.64384,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]}]}",2023-05-01
e72fd59e-9322-4273-91e0-9daa7abdf2e3,Bft Warstein Möhnestraße 72-74,bft,Möhnestraße,72-74,59581,Warstein,51.490332,8.283692,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
c7d42f93-f5e4-4c05-a323-bdf52f351094,TotalEnergies Autohof Wilnsdorf,TotalEnergies Autohof,Autohof Elkersberg ,2,57234,Wilnsdorf,50.815767,8.08796,2014-03-18 16:45:31+01,{},2023-05-01
