,date,diesel_mean,e5_mean,e10_mean
2975,2022-07-31,1.893,1.759,1.694
2976,2022-08-01,1.892,1.772,1.707
2977,2022-08-02,1.883,1.744,1.68
2978,2022-08-03,1.871,1.732,1.666
2979,2022-08-04,1.849,1.737,1.673
2980,2022-08-05,1.863,1.745,1.68
2981,2022-08-06,1.867,1.733,1.669
2982,2022-08-07,1.849,1.719,1.655
2983,2022-08-08,1.86,1.734,1.668
2984,2022-08-09,1.843,1.709,1.645
2985,2022-08-10,1.832,1.704,1.641
2986,2022-08-11,1.84,1.695,1.632
2987,2022-08-12,1.866,1.691,1.626
2988,2022-08-13,1.895,1.712,1.648
2989,2022-08-14,1.886,1.701,1.638
2990,2022-08-15,1.899,1.715,1.651
2991,2022-08-16,1.89,1.71,1.646
2992,2022-08-17,1.898,1.71,1.646
2993,2022-08-18,1.911,1.721,1.657
2994,2022-08-19,1.921,1.738,1.674
2995,2022-08-20,1.93,1.737,1.671
2996,2022-08-21,1.929,1.733,1.67
2997,2022-08-22,1.952,1.759,1.693
2998,2022-08-23,1.967,1.777,1.715
2999,2022-08-24,2.003,1.803,1.741
3000,2022-08-25,2.028,1.824,1.762
3001,2022-08-26,2.048,1.822,1.758
3002,2022-08-27,2.067,1.826,1.764
3003,2022-08-28,2.049,1.821,1.759
3004,2022-08-29,2.079,1.847,1.782
3005,2022-08-30,2.056,1.819,1.756
3006,2022-08-31,2.082,1.86,1.797
3007,2022-09-01,2.163,2.13,2.054
3008,2022-09-02,2.15,2.128,2.052
3009,2022-09-03,2.146,2.096,2.02
3010,2022-09-04,2.117,2.07,2.0
3011,2022-09-05,2.12,2.074,1.998
3012,2022-09-06,2.128,2.063,1.992
3013,2022-09-07,2.131,2.069,1.999
3014,2022-09-08,2.105,2.047,1.977
3015,2022-09-09,2.1,2.022,1.948
3016,2022-09-10,2.11,2.007,1.937
3017,2022-09-11,2.094,1.99,1.921
3018,2022-09-12,2.091,1.997,1.923
3019,2022-09-13,2.075,1.999,1.93
3020,2022-09-14,2.05,1.981,1.912
3021,2022-09-15,2.044,1.985,1.912
3022,2022-09-16,2.014,1.979,1.91
3023,2022-09-17,1.98,1.983,1.911
3024,2022-09-18,1.97,1.97,1.902
3025,2022-09-19,1.956,1.976,1.904
3026,2022-09-20,1.958,1.963,1.891
3027,2022-09-21,1.97,1.949,1.878
3028,2022-09-22,1.964,1.941,1.87
3029,2022-09-23,1.973,1.939,1.868
3030,2022-09-24,1.966,1.937,1.866
3031,2022-09-25,1.964,1.936,1.869
3032,2022-09-26,1.958,1.926,1.855
3033,2022-09-27,1.956,1.937,1.87
3034,2022-09-28,1.937,1.922,1.854
3035,2022-09-29,1.958,1.925,1.857
3036,2022-09-30,1.979,1.925,1.857
3037,2022-10-01,2.002,1.944,1.877
3038,2022-10-02,1.979,1.922,1.855
3039,2022-10-03,1.989,1.929,1.862
3040,2022-10-04,1.991,1.931,1.86
3041,2022-10-05,2.004,1.943,1.875
3042,2022-10-06,2.024,1.943,1.875
3043,2022-10-07,2.062,1.952,1.884
3044,2022-10-08,2.105,1.984,1.912
3045,2022-10-09,2.104,1.974,1.906
3046,2022-10-10,2.125,1.998,1.925
3047,2022-10-11,2.135,2.005,1.932
3048,2022-10-12,2.105,1.995,1.926
3049,2022-10-13,2.12,1.993,1.92
3050,2022-10-14,2.15,2.008,1.939
3051,2022-10-15,2.165,2.013,1.943
3052,2022-10-16,2.167,2.013,1.94
3053,2022-10-17,2.156,1.997,1.928
3054,2022-10-18,2.157,1.989,1.92
3055,2022-10-19,2.152,1.951,1.882
3056,2022-10-20,2.154,1.95,1.878
3057,2022-10-21,2.148,1.948,1.879
3058,2022-10-22,2.146,1.955,1.887
3059,2022-10-23,2.133,1.945,1.877
3060,2022-10-24,2.135,1.948,1.876
3061,2022-10-25,2.118,1.934,1.862
3062,2022-10-26,2.106,1.928,1.856
3063,2022-10-27,2.097,1.928,1.859
3064,2022-10-28,2.103,1.939,1.867
3065,2022-10-29,2.129,1.947,1.876
3066,2022-10-30,2.122,1.936,1.868
3067,2022-10-31,2.125,1.942,1.874
3068,2022-11-01,2.122,1.939,1.87
3069,2022-11-02,2.116,1.923,1.852
3070,2022-11-03,2.093,1.934,1.863
3071,2022-11-04,2.07,1.954,1.885
3072,2022-11-05,2.067,1.97,1.901
3073,2022-11-06,2.062,1.972,1.903
3074,2022-11-07,2.074,1.984,1.915
3075,2022-11-08,2.044,1.977,1.909
3076,2022-11-09,2.026,1.97,1.898
3077,2022-11-10,1.992,1.95,1.878
3078,2022-11-11,1.96,1.933,1.861
3079,2022-11-12,1.939,1.925,1.857
3080,2022-11-13,1.943,1.926,1.858
3081,2022-11-14,1.931,1.917,1.849
3082,2022-11-15,1.923,1.913,1.841
3083,2022-11-16,1.908,1.893,1.825
3084,2022-11-17,1.895,1.866,1.796
3085,2022-11-18,1.89,1.862,1.795
3086,2022-11-19,1.88,1.837,1.768
3087,2022-11-20,1.884,1.84,1.774
3088,2022-11-21,1.87,1.835,1.766
3089,2022-11-22,1.866,1.83,1.761
3090,2022-11-23,1.865,1.826,1.759
3091,2022-11-24,1.854,1.818,1.752
3092,2022-11-25,1.83,1.801,1.735
3093,2022-11-26,1.842,1.798,1.73
3094,2022-11-27,1.827,1.783,1.717
3095,2022-11-28,1.84,1.803,1.737
3096,2022-11-29,1.812,1.775,1.708
3097,2022-11-30,1.812,1.773,1.705
3098,2022-12-01,1.81,1.759,1.694
3099,2022-12-02,1.825,1.786,1.72
3100,2022-12-03,1.823,1.788,1.728
3101,2022-12-04,1.832,1.788,1.721
3102,2022-12-05,1.828,1.794,1.728
3103,2022-12-06,1.813,1.778,1.713
3104,2022-12-07,1.782,1.761,1.696
3105,2022-12-08,1.763,1.737,1.672
3106,2022-12-09,1.772,1.731,1.664
3107,2022-12-10,1.764,1.708,1.642
3108,2022-12-11,1.762,1.704,1.639
3109,2022-12-12,1.742,1.694,1.63
3110,2022-12-13,1.75,1.692,1.627
3111,2022-12-14,1.775,1.697,1.633
3112,2022-12-15,1.792,1.709,1.648
3113,2022-12-16,1.804,1.724,1.663
3114,2022-12-17,1.807,1.726,1.665
3115,2022-12-18,1.801,1.718,1.658
3116,2022-12-19,1.794,1.71,1.648
3117,2022-12-20,1.789,1.706,1.645
3118,2022-12-21,1.769,1.709,1.648
3119,2022-12-22,1.769,1.715,1.652
3120,2022-12-23,1.778,1.725,1.664
3121,2022-12-24,1.793,1.73,1.669
3122,2022-12-25,1.793,1.73,1.669
3123,2022-12-26,1.789,1.727,1.665
3124,2022-12-27,1.805,1.737,1.674
3125,2022-12-28,1.818,1.745,1.684
3126,2022-12-29,1.811,1.756,1.693
3127,2022-12-30,1.823,1.781,1.718
3128,2022-12-31,1.827,1.792,1.729
3129,2023-01-01,1.822,1.781,1.72
3130,2023-01-02,1.836,1.793,1.728
3131,2023-01-03,1.833,1.795,1.733
3132,2023-01-04,1.83,1.797,1.731
3133,2023-01-05,1.812,1.782,1.715
3134,2023-01-06,1.789,1.763,1.698
3135,2023-01-07,1.793,1.774,1.708
3136,2023-01-08,1.786,1.768,1.702
3137,2023-01-09,1.786,1.771,1.704
3138,2023-01-10,1.787,1.759,1.692
3139,2023-01-11,1.782,1.756,1.689
3140,2023-01-12,1.764,1.739,1.674
3141,2023-01-13,1.802,1.776,1.709
3142,2023-01-14,1.819,1.79,1.723
3143,2023-01-15,1.817,1.782,1.715
3144,2023-01-16,1.824,1.782,1.714
3145,2023-01-17,1.817,1.792,1.723
3146,2023-01-18,1.816,1.794,1.725
3147,2023-01-19,1.816,1.795,1.727
3148,2023-01-20,1.814,1.799,1.732
3149,2023-01-21,1.836,1.817,1.748
3150,2023-01-22,1.83,1.816,1.749
3151,2023-01-23,1.838,1.817,1.747
3152,2023-01-24,1.852,1.825,1.756
3153,2023-01-25,1.847,1.828,1.76
3154,2023-01-26,1.838,1.827,1.757
3155,2023-01-27,1.831,1.829,1.761
3156,2023-01-28,1.855,1.848,1.779
3157,2023-01-29,1.829,1.83,1.762
3158,2023-01-30,1.829,1.837,1.767
3159,2023-01-31,1.812,1.821,1.752
3160,2023-02-01,1.795,1.814,1.744
3161,2023-02-02,1.787,1.812,1.744
3162,2023-02-03,1.762,1.804,1.734
3163,2023-02-04,1.754,1.792,1.723
3164,2023-02-05,1.749,1.783,1.716
3165,2023-02-06,1.741,1.788,1.718
3166,2023-02-07,1.721,1.782,1.713
3167,2023-02-08,1.73,1.788,1.721
3168,2023-02-09,1.734,1.802,1.735
3169,2023-02-10,1.74,1.811,1.744
3170,2023-02-11,1.756,1.812,1.745
3171,2023-02-12,1.752,1.813,1.747
3172,2023-02-13,1.75,1.819,1.749
3173,2023-02-14,1.737,1.822,1.755
3174,2023-02-15,1.728,1.811,1.742
3175,2023-02-16,1.724,1.807,1.738
3176,2023-02-17,1.716,1.811,1.744
3177,2023-02-18,1.727,1.808,1.741
3178,2023-02-19,1.711,1.794,1.727
3179,2023-02-20,1.708,1.798,1.731
3180,2023-02-21,1.7,1.789,1.721
3181,2023-02-22,1.696,1.805,1.738
3182,2023-02-23,1.688,1.795,1.728
3183,2023-02-24,1.683,1.784,1.717
3184,2023-02-25,1.707,1.797,1.73
3185,2023-02-26,1.703,1.792,1.726
3186,2023-02-27,1.704,1.791,1.724
3187,2023-02-28,1.704,1.792,1.725
3188,2023-03-01,1.713,1.795,1.728
3189,2023-03-02,1.724,1.808,1.739
3190,2023-03-03,1.732,1.816,1.749
3191,2023-03-04,1.745,1.832,1.765
3192,2023-03-05,1.746,1.816,1.749
3193,2023-03-06,1.742,1.835,1.765
3194,2023-03-07,1.729,1.816,1.746
3195,2023-03-08,1.722,1.818,1.751
3196,2023-03-09,1.713,1.819,1.75
3197,2023-03-10,1.703,1.808,1.739
3198,2023-03-11,1.696,1.819,1.749
3199,2023-03-12,1.689,1.806,1.739
3200,2023-03-13,1.703,1.81,1.741
3201,2023-03-14,1.702,1.798,1.731
3202,2023-03-15,1.699,1.794,1.727
3203,2023-03-16,1.673,1.77,1.703
3204,2023-03-17,1.661,1.756,1.689
3205,2023-03-18,1.67,1.76,1.693
3206,2023-03-19,1.673,1.761,1.696
3207,2023-03-20,1.665,1.76,1.694
3208,2023-03-21,1.663,1.759,1.693
3209,2023-03-22,1.667,1.769,1.704
3210,2023-03-23,1.671,1.777,1.71
3211,2023-03-24,1.673,1.783,1.716
3212,2023-03-25,1.673,1.805,1.739
3213,2023-03-26,1.66,1.803,1.737
3214,2023-03-27,1.663,1.811,1.745
3215,2023-03-28,1.659,1.804,1.738
3216,2023-03-29,1.655,1.811,1.744
3217,2023-03-30,1.67,1.825,1.758
3218,2023-03-31,1.674,1.825,1.756
3219,2023-04-01,1.651,1.822,1.754
3220,2023-04-02,1.634,1.811,1.745
3221,2023-04-03,1.642,1.819,1.751
3222,2023-04-04,1.656,1.84,1.774
3223,2023-04-05,1.661,1.852,1.783
3224,2023-04-06,1.664,1.86,1.791
3225,2023-04-07,1.639,1.843,1.781
3226,2023-04-08,1.682,1.873,1.81
3227,2023-04-09,1.655,1.855,1.792
3228,2023-04-10,1.668,1.861,1.797
3229,2023-04-11,1.68,1.867,1.804
3230,2023-04-12,1.665,1.867,1.805
3231,2023-04-13,1.668,1.868,1.805
3232,2023-04-14,1.643,1.863,1.8
3233,2023-04-15,1.647,1.864,1.801
3234,2023-04-16,1.635,1.852,1.79
3235,2023-04-17,1.652,1.863,1.8
3236,2023-04-18,1.63,1.85,1.788
3237,2023-04-19,1.636,1.849,1.787
3238,2023-04-20,1.648,1.846,1.783
3239,2023-04-21,1.635,1.829,1.767
3240,2023-04-22,1.617,1.818,1.755
3241,2023-04-23,1.608,1.81,1.748
3242,2023-04-24,1.581,1.796,1.735
3243,2023-04-25,1.603,1.824,1.763
3244,2023-04-26,1.602,1.812,1.75
3245,2023-04-27,1.594,1.807,1.745
3246,2023-04-28,1.569,1.797,1.735
3247,2023-04-29,1.588,1.809,1.747
3248,2023-04-30,1.57,1.798,1.737
3249,2023-05-01,1.577,1.804,1.742
3250,2023-05-02,1.592,1.823,1.761
3251,2023-05-03,1.587,1.814,1.753
3252,2023-05-04,1.571,1.81,1.748
3253,2023-05-05,1.561,1.805,1.744
3254,2023-05-06,1.569,1.809,1.746
3255,2023-05-07,1.54,1.789,1.728
3256,2023-05-08,1.568,1.808,1.746
3257,2023-05-09,1.564,1.803,1.742
3258,2023-05-10,1.595,1.837,1.775
